X,Y,OBJECTID,CRIMEID,CCN,REPORTDATE,ROUTEID,MEASURE,OFFSET,STREETSEGID,ROADWAYSEGID,FROMDATE,TODATE,MARID,ADDRESS,LATITUDE,LONGITUDE,XCOORD,YCOORD,WARD,EVENTID,MAR_ADDRESS,MAR_SCORE,MAJORINJURIES_BICYCLIST,MINORINJURIES_BICYCLIST,UNKNOWNINJURIES_BICYCLIST,FATAL_BICYCLIST,MAJORINJURIES_DRIVER,MINORINJURIES_DRIVER,UNKNOWNINJURIES_DRIVER,FATAL_DRIVER,MAJORINJURIES_PEDESTRIAN,MINORINJURIES_PEDESTRIAN,UNKNOWNINJURIES_PEDESTRIAN,FATAL_PEDESTRIAN,TOTAL_VEHICLES,TOTAL_BICYCLES,TOTAL_PEDESTRIANS,PEDESTRIANSIMPAIRED,BICYCLISTSIMPAIRED,DRIVERSIMPAIRED,TOTAL_TAXIS,TOTAL_GOVERNMENT,SPEEDING_INVOLVED,NEARESTINTROUTEID,NEARESTINTSTREETNAME,OFFINTERSECTION,INTAPPROACHDIRECTION,LOCATIONERROR,LASTUPDATEDATE,MPDLATITUDE,MPDLONGITUDE,MPDGEOX,MPDGEOY,BLOCKKEY,SUBBLOCKKEY,FATALPASSENGER,MAJORINJURIESPASSENGER,MINORINJURIESPASSENGER,UNKNOWNINJURIESPASSENGER
-77.01363697,38.88704222,193198697,28621969,20177460,2020/12/15 05:43:29+00,0,0,28.51,,,2020/12/14 05:00:00+00,1970/01/01 00:00:00+00,309454,I395 SB AT EXIT 8,38.887188,-77.013937,398790.82,135483.171,Ward 2,{6454ACF1-1CAB-4BE7-8BEC-D8C0691F1018},,200,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.887199,-77.013887,,,a957b802feda865b4faa9fe8c4da0e47,a957b802feda865b4faa9fe8c4da0e47,0,0,0,0
-76.91799179,38.89089157,193198698,28622994,20177701,2020/12/16 01:52:11+00,0,0,18.63,,,2020/12/15 05:00:00+00,1970/01/01 00:00:00+00,301197,5765 BLAINE STREET NE,38.890716,-76.917784,407132.699,135877.872,Ward 7,{B78AE250-7A39-4547-AFD6-B9530ED7F2FD},5765 BLAINE STREET NE,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.890716,-76.91799,407114.81,135877.83,a8ee365c8cb882131b4273f6809f5802,a8ee365c8cb882131b4273f6809f5802,0,0,0,0
-77.00905094,38.95766801,193198699,28622997,20177867,2020/12/16 02:03:43+00,0,0,28.81,,,2020/12/15 05:00:00+00,1970/01/01 00:00:00+00,245798,5600 NORTH CAPITOL STREET NW,38.957661,-77.009381,399186.919,143306.149,Ward 4,{C3554E6A-AA9E-4E7D-A388-2343C6D3F4F2},5600 NORTH CAPITOL STREET NW,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,,,399186.79,143325.91,c9a44db4d0a6e654e76fa3891fe7d9a4,c9a44db4d0a6e654e76fa3891fe7d9a4,0,0,0,0
-76.95025542,38.86516639,193198700,28623000,20177390,2020/12/16 02:10:25+00,0,0,43.47,,,2020/12/14 05:00:00+00,1970/01/01 00:00:00+00,278443,3900 PENNSYLVANIA AVENUE SE,38.865506,-76.950022,404337.36,133077.345,Ward 7,{BD09209F-6761-43DE-9A6D-26ECE3F0CCCB},3900 PENNSYLVANIA AVENUE SE,100,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,,,404331.87,133080.27,5d8a0428ed001b7cc8579476a29558e3,bf04f6ba18ca2ad3856d5cd637fec2e1,0,0,0,0
-76.9581127,38.85491693,193198701,28623032,20177866,2020/12/16 03:25:25+00,0,0,11.05,,,2020/12/15 05:00:00+00,1970/01/01 00:00:00+00,35420,3394 SOUTHERN AVENUE SE,38.856927,-76.956384,403785.695,132124.736,Ward 7,{96FA3277-3DB7-4622-B3AF-9B7AC0C63FFE},3394 SOUTHERN AVENUE SE,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.854936,-76.958233,403803.45,132107.16,d572f99d072a65671eeae5aabe251a90,d572f99d072a65671eeae5aabe251a90,0,0,0,0
-77.01219747,38.82959338,193198702,28622544,20177477,2020/12/15 05:52:14+00,0,0,16.64,,,2020/12/14 05:00:00+00,1970/01/01 00:00:00+00,26841,4101 MARTIN LUTHER KING JR AVENUE SW,38.830055,-77.01245,398918.994,129140.914,Ward 8,{0DBAA36C-23B0-4707-9A94-750361380929},4101 MARTIN LUTHER KING JR AVENUE SW,200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.829666,-77.012357,398904.94,129114.78,163b2becc66faaf69946813c3b3bd335,8cda498b8c3e0f1df5a5a0be6454df6e,0,0,0,0
-76.97664203,38.8455352,193198703,28622550,20177479,2020/12/15 06:30:43+00,0,0,12.95,,,2020/12/14 05:00:00+00,1970/01/01 00:00:00+00,34683,3421 19TH STREET SE,38.845566,-76.976654,402026.668,130862.941,Ward 8,{E9128BE2-BB9D-483F-BA04-A0B61DA6DB65},3421 19TH STREET SE,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.845495,-76.976783,402002.58,130855.46,8eb0f0c1912c8f9edd62d5cf38ee29f0,8eb0f0c1912c8f9edd62d5cf38ee29f0,0,0,0,0
-76.94832809,38.89602701,193198704,28622557,20177034,2020/12/15 07:43:40+00,0,0,4.31,,,2020/12/13 05:00:00+00,1970/01/01 00:00:00+00,310430,4020 MINNESOTA AVENUE NE,38.895737,-76.948638,404455.573,136433.245,Ward 7,{3F002FDA-4227-4423-9C0C-018ED49D489C},4020 MINNESOTA AVENUE NE,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.896044,-76.948364,404429.83,136454.09,846e0bcd2070ea0ef44f1de6110797d6,a686015e5346e258d9d532aca3fe0b96,0,0,0,0
-77.03717278,38.87834755,193198705,28622577,20177505,2020/12/15 09:23:03+00,0,0,0.05,,,2020/12/14 05:00:00+00,1970/01/01 00:00:00+00,309457,14TH STREET SW,38.87834,-77.037171,396774.671,134501.439,Ward 2,{52D8250C-F6EC-4260-B762-B91A391E4D4F},,200,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.87834,-77.037171,396774.67,134501.44,90013d29096a8c605434121a26e3f383,5f2dab5ada3ad104b1fe5b14dc06ccf0,0,0,0,0
-77.03539258,38.92480893,193198706,28623093,20178012,2020/12/16 05:38:17+00,0,0,27.98,,,2020/12/15 05:00:00+00,1970/01/01 00:00:00+00,234322,2801 15TH STREET NW,38.924814,-77.035068,396959.157,139660.356,Ward 1,{0214E1BB-135E-41DF-9A1B-2AEB1F6109DD},2801 15TH STREET NW,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,,,396958.35,139674.65,54cf5aa39788f321e72d878504cd2b86,54cf5aa39788f321e72d878504cd2b86,0,0,0,0
-77.01275146,38.8830081,193198707,28623062,20177975,2020/12/16 04:31:47+00,0,0,4.75,,,2020/12/15 05:00:00+00,1970/01/01 00:00:00+00,309453,INTERSTATE 395 INTERSTATE BN,38.88474,-77.012674,398900.39,135211.35,Ward 2,{27C7DCB3-09B9-453C-A7AC-0D1F56F4F037},,200,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.883027,-77.012792,398900.39,135211.35,978f30d31fa187187de182e1947b5539,0fc38e07ed000d9d5191a40918be1fb4,0,0,0,1
-77.04166629,38.91261595,193198708,28622602,20177518,2020/12/15 12:21:11+00,0,0,0.02,,,2020/12/15 05:00:00+00,1970/01/01 00:00:00+00,279277,18TH STREET NW & R STREET NW,38.912608,-77.041664,396386.5,138305.73,Ward 2,{2B5B8721-9BBB-459D-8A6F-941847C28C9F},1628 18TH STREET NW,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.912608,-77.041664,396386.5,138305.73,511be75447cd1a0e0c9bc162f0c81c93,511be75447cd1a0e0c9bc162f0c81c93,0,0,0,0
-76.958917,38.85916882,193198709,28622603,20177521,2020/12/15 12:27:23+00,0,0,1.89,,,2020/12/15 05:00:00+00,1970/01/01 00:00:00+00,45417,2701 BRANCH AVENUE SE,38.857276,-76.959298,403532.803,132163.357,Ward 7,{2A0AF93B-1300-4D18-AD34-9DAA1F5CF46D},2701 BRANCH AVENUE SE,200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.859161,-76.958893,403532.79,132146.63,b846fc23f705286047619cddb865905c,b846fc23f705286047619cddb865905c,0,0,0,0
-76.96547974,38.93679535,193198710,28622604,20177520,2020/12/15 12:33:38+00,0,0,7.3,,,2020/12/15 05:00:00+00,1970/01/01 00:00:00+00,30648,3800 EASTERN AVENUE NE,38.936712,-76.96538,403001.503,140981.18,Ward 5,{7180A9C1-F25F-46F7-9850-405A510F55EC},3800 EASTERN AVENUE NE,200,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.936741,-76.965537,402987.14,140966.78,75ba73c6b7fd0d7a08e41ed5e43e3893,75ba73c6b7fd0d7a08e41ed5e43e3893,0,0,0,0
-76.93779017,38.89026741,193198711,28622605,20177525,2020/12/15 12:36:09+00,0,0,3.23,,,2020/12/14 05:00:00+00,1970/01/01 00:00:00+00,289235,4500 BENNING ROAD NE,38.89027,-76.937793,405396.783,135826.958,Ward 7,{86F0966F-A464-4228-ACCA-1B8312864ABA},4500 BENNING ROAD NE,200,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.890248,-76.937822,405426.8,135840.07,14845ab44716b38f07cb877c89f76868,14845ab44716b38f07cb877c89f76868,0,0,0,0
-77.01517103,38.89481183,193198712,28622607,20177527,2020/12/15 17:26:57+00,0,0,0.46,,,2020/12/15 05:00:00+00,1970/01/01 00:00:00+00,317120,300 3RD ST NW,38.894804,-77.015169,398684.109,136328.581,Ward 6,{D00854A7-7E8B-4917-8663-027817158382},442 3RD STREET NW,200,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.894804,-77.015174,,,0dd83a90f4a7a697f71ed66a5cb86d50,0dd83a90f4a7a697f71ed66a5cb86d50,0,0,0,0
-77.0090404,38.92364177,193198713,28622622,20177528,2020/12/15 13:38:04+00,0,0,25.24,,,2020/12/15 05:00:00+00,1970/01/01 00:00:00+00,46207,2537 NORTH CAPITOL STREET NE,38.923566,-77.008618,399252.684,139521.27,Ward 5,{199DC070-1B5D-48BC-A684-7072F5104D75},2537 NORTH CAPITOL STREET NE,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.923634,-77.008747,399241.46,139528.84,663441b89f74aee78f3afbbbd08d8184,663441b89f74aee78f3afbbbd08d8184,0,0,1,0
-77.01682541,38.82249443,193198714,28622627,20177545,2020/12/15 13:51:12+00,0,0,23.94,,,2020/12/14 05:00:00+00,1970/01/01 00:00:00+00,309446,I295 & LABORATORY ROAD SE,38.822282,-77.016951,398528.006,128278.186,Ward 8,{ECD03725-1732-4CDE-BD57-9DD3D29AFECD},,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.822271,-77.016821,,,fb895b9be4368826f3543baa847677c2,37624ac7fbba63f8f9fce501f45e1b03,0,0,0,0
-76.98705022,38.92778957,193198715,28622628,20177553,2020/12/15 13:51:21+00,0,0,11.26,,,2020/12/14 05:00:00+00,1970/01/01 00:00:00+00,67206,1330 HAMLIN STREET NE,38.927784,-76.987016,401125.862,139989.563,Ward 5,{66D798F4-FA5A-4D43-B56E-867752EB2301},1330 HAMLIN STREET NE,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.927883,-76.987056,401124.5,140011.41,0a0b0cd277845359e7ea474a2d71ef8d,b6428164e4956131fea4ada15b4975d9,0,0,0,0
-76.94641528,38.86401934,193198716,28622633,20177544,2020/12/15 14:00:02+00,0,0,1.96,,,2020/12/15 05:00:00+00,1970/01/01 00:00:00+00,28388,4000 SOUTHERN AVENUE SE,38.863933,-76.946514,404641.941,132902.878,Ward 7,{1C4F9E57-ED2B-4DFA-98CC-705DA48312E1},4000 SOUTHERN AVENUE SE,200,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.864024,-76.946429,404629.53,132915.22,47d5b9003cd02ec701b53375606483d6,049c43a669985a0e8a2ff91d44cb59c7,0,0,0,0
-77.03134934,38.91919081,193198717,28622739,20177555,2020/12/15 17:28:56+00,0,0,16.76,,,2020/11/29 05:00:00+00,1970/01/01 00:00:00+00,240290,1325 W STREET NW,38.919333,-77.031393,397277.545,139051.863,Ward 1,{70A07975-58F3-4789-97FD-0462779664F5},1325 W STREET NW,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.919334,-77.031346,397281.68,139051.94,8c8165ebb25bb2bc0c4efa520a835def,e5ae71eab142a5baada3981a827e17fc,0,0,0,0
-76.9903767,38.87291802,193198718,28622663,20177594,2020/12/15 15:08:32+00,0,0,1.25,,,2020/12/13 05:00:00+00,1970/01/01 00:00:00+00,311620,INTERSTATE 695 INTERSTATE BN,38.872022,-76.989642,400898.821,133799.562,Ward 6,{900346E0-7A04-4991-BBA7-2D660EBC316E},,200,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.872916,-76.990362,400897.91,133798.97,9f8a0af70050f1de48975941ac95604a,20c17ed2d5d84f70391519d5afdf7da7,0,0,0,0
-77.00992176,38.88759611,193198719,28622664,20177572,2020/12/15 15:13:47+00,0,0,10.58,,,2020/12/15 05:00:00+00,1970/01/01 00:00:00+00,308496,50 INDEPENDENCE AVENUE SW,38.887591,-77.010501,399088.938,135527.783,Ward 2,{354040A1-A561-46BE-AEAC-FB788833848D},50 INDEPENDENCE AVENUE SW,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.887493,-77.009919,399088.36,135466.94,42af2f25e25df687ba57d7867959f8dd,a653d8bae86dd69931d3c70eb7a7f1b1,0,0,0,0
-77.04655786,38.91073063,193198720,28622667,20177585,2020/12/15 15:20:31+00,0,0,8,,,2020/12/15 05:00:00+00,1970/01/01 00:00:00+00,225940,2100 MASSACHUSETTS AVENUE NW,38.910271,-77.047024,395921.543,138046.438,Ward 2,{E0F4DF23-4E2D-4929-A1C9-7CA04A3598AA},2100 MASSACHUSETTS AVENUE NW,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.910657,-77.046593,395921.69,138070.77,459aa9098771a59dfc730ac30605565d,459aa9098771a59dfc730ac30605565d,0,0,0,0
-76.9715482,38.87579798,193198721,28622668,20177597,2020/12/15 15:20:35+00,0,0,5.52,,,2020/12/15 05:00:00+00,1970/01/01 00:00:00+00,48967,2300 PENNSYLVANIA AVENUE SE,38.874461,-76.971676,402457.821,134070.581,Ward 7,{6E8E1625-168A-4345-959D-774BC059FA92},2300 PENNSYLVANIA AVENUE SE,200,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.875741,-76.971537,402440.86,134080.79,d504cb4cf621be4e5cd71d30bdcbe19c,62ee8e06e008a9fd43cca81504d631d9,0,0,0,0
-77.07603675,38.96570342,193198722,28622669,20177580,2020/12/15 15:21:58+00,0,0,40.21,,,2020/12/15 05:00:00+00,1970/01/01 00:00:00+00,263860,5626 CONNECTICUT AVENUE NW,38.965459,-77.076711,393351.861,144174.583,Ward 3,{8F5EA636-E7DF-4240-8ED0-3FF71FB797DB},5626 CONNECTICUT AVENUE NW,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,Northeast,,1970/01/01 00:00:00+00,38.965546,-77.076457,393373.92,144184.19,7c6735036782539b97fe362b0f8a0918,7c6735036782539b97fe362b0f8a0918,0,0,0,0
-76.99617542,38.92558083,193198723,28622682,20177609,2020/12/15 18:24:08+00,0,0,1.92,,,2020/12/05 05:00:00+00,1970/01/01 00:00:00+00,302063,2803 7TH STREET NE,38.926066,-76.995827,400361.875,139798.813,Ward 5,{49D34063-EE84-430D-B929-D0E5CB53605F},2803 7TH STREET NE,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.925573,-76.996151,400362.23,139778.44,496c89ad58ba6ebb58a7a87421a2fbf3,496c89ad58ba6ebb58a7a87421a2fbf3,0,0,0,0
-77.0121762,38.90018334,193198724,28622685,20177599,2020/12/15 15:56:31+00,0,0,13.79,,,2020/12/15 05:00:00+00,1970/01/01 00:00:00+00,310062,99 H STREET NW,38.900397,-77.012171,398944.224,136949.439,Ward 6,{438AADF4-6B20-41A7-B46D-0A5814A95161},99 H STREET NW,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.900177,-77.012015,398960.4,136949.39,60bda55ce558fb930bdaa14100ffe483,d642cd1cec2aecbe987e118f5511b11e,0,0,0,0
-77.03356729,38.90965946,193198725,28622687,20177526,2020/12/15 16:01:53+00,0,0,17.72,,,2020/12/14 05:00:00+00,1970/01/01 00:00:00+00,279174,1440 P STREET NW,38.909652,-77.033565,397088.798,137977.25,Ward 2,{4D45876A-D97D-45DD-A0CD-F0D48BA577D0},1440 P STREET NW,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.909492,-77.033565,397088.79,137959.45,57e28257f5fa3e197d073079aec72e45,5afa25f538fd28380f2f8bfe2c132252,0,0,0,0
-77.01518499,38.90940917,193198726,28621665,20176301,2020/12/15 16:26:13+00,0,0,41.43,,,2020/12/12 05:00:00+00,1970/01/01 00:00:00+00,238240,I395 SOUTHBOUND SE/SW FREEWAY,38.909641,-77.014706,398724.516,137975.571,Ward 5,{CC67F212-1572-4D80-B1D6-4FCC6E37C613},234 P STREET NW,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.909402,-77.014705,,,ba5323bb2fc403f0690c430055739d55,5cca9a45af2f7764d8e7e7496f31fe00,0,0,0,0
-77.00722414,38.8450227,193198727,28622706,20177570,2020/12/15 16:42:50+00,0,0,0.36,,,2020/12/14 05:00:00+00,1970/01/01 00:00:00+00,309447,INTERSTATE 295 INTERSTATE BN & MALCOLM X AVENUE SE,38.844991,-77.007223,399372.987,130798.919,Ward 8,{5EFB5E3F-EE8E-44F2-B2A9-8BFAD66E815E},,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.845015,-77.007226,399372.99,130798.92,2aaba6e584ec9733ab61ee17dde39ea9,de431a554388266a0467e0c63ceeb518,0,0,0,0
-77.01645092,38.90479253,193198728,28620691,20176792,2020/12/15 11:31:53+00,0,0,10.31,,,2020/12/13 05:00:00+00,1970/01/01 00:00:00+00,279732,"3220 G ,APT#",38.904785,-77.016449,398573.264,137436.569,Ward 6,{E0973376-FFC2-4EBF-8789-09B7F7392531},400 NEW YORK AVENUE NW,200,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.9047,-77.0164,,,1b859fe028eafb1b837589c7505428bf,84138a3d86b6effb382c0734c7b685e5,0,0,0,0
-76.9902376,38.94627941,193198729,28622742,20177671,2020/12/15 17:39:05+00,0,0,13.81,,,2020/12/15 05:00:00+00,1970/01/01 00:00:00+00,71729,1212 BUCHANAN STREET NE,38.946451,-76.989754,400888.181,142061.812,Ward 5,{4A2E1B18-BC77-4BA0-832E-F013AA81FEA2},1212 BUCHANAN STREET NE,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.946396,-76.990235,400899.21,142061.83,d64a0d132b805d34cf6572509835dd5d,437c55acf7fc9805a8685c6308ff6040,0,0,0,0
-76.99771261,38.93254434,193198730,28622748,20177667,2020/12/15 17:48:36+00,0,0,2.7,,,2020/12/15 05:00:00+00,1970/01/01 00:00:00+00,300821,620 MICHIGAN AVENUE NE,38.932549,-76.99768,400201.119,140518.48,Ward 5,{AC4FCF21-B8F5-4872-B97F-9A8A68095FA4},620 MICHIGAN AVENUE NE,200,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.932515,-76.997696,400185.38,140548.79,45d7e6e828fb079e74e28a81cdd51ced,d4e1c0d5666d9c417d8739bbc9231aa7,0,0,0,0
-77.03738291,38.87814273,193198731,28622753,20177616,2020/12/15 18:06:20+00,0,0,1.82,,,2020/12/15 05:00:00+00,1970/01/01 00:00:00+00,309457,14TH STREET SW,38.87834,-77.037171,396774.671,134501.439,Ward 2,{8349FD21-1B98-40BC-813C-BE7A85E2A4A4},,200,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.878125,-77.037364,396774.67,134501.44,bc22fbd6a3c5d8b12a3e7bb28a102dd8,bc22fbd6a3c5d8b12a3e7bb28a102dd8,0,0,0,0
-76.99844436,38.90021279,193198732,28622768,20177584,2020/12/15 18:33:02+00,0,0,0.01,,,2020/12/15 05:00:00+00,1970/01/01 00:00:00+00,904421,H STREET NE & 6TH STREET NE,38.900205,-76.998442,400135.14,136928,Ward 6,{94EB2A90-1E09-4311-8712-8DFE2BA1FCAD},H STREET NE AND 6TH STREET NE,100,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,,,400135.14,136928,1b74fb5b2292a20d4fee1e6a1712ab48,f1c6dadc114f9b4a2c0b31df3f93c8b1,0,0,0,0
-77.02776021,38.95426811,193198733,28622772,20177190,2020/12/15 18:40:30+00,0,0,14.04,,,2020/12/14 05:00:00+00,1970/01/01 00:00:00+00,300968,5300 GEORGIA AVENUE NW,38.95426,-77.027758,397594.007,142928.996,Ward 4,{483B9E94-A0F7-43AC-B4EC-9E08D5B36EBE},5300 GEORGIA AVENUE NW,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.954247,-77.027919,397580.02,142927.52,c48141992848bb7b67de7fe2d2261422,803d07b6c22a01fe99338e3985d177e3,0,0,1,0
-77.03742127,38.93082308,193198734,28622785,20177698,2020/12/15 19:04:47+00,0,0,1.39,,,2020/12/15 05:00:00+00,1970/01/01 00:00:00+00,233549,1627 LAMONT STREET NW,38.930852,-77.037514,396747.28,140330.742,Ward 1,{FBB55BA5-2FCD-490C-9821-B06F1D6CF5B8},1627 LAMONT STREET NW,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.930804,-77.037426,396756.74,140350.16,bd13584b44b5deb7c70fc720cb9f6636,050067d1bfd0187564cfa864b1ef7ed9,0,0,0,0
-77.00721983,38.84517077,193198735,28622802,20177722,2020/12/15 20:06:43+00,0,0,0.04,,,2020/12/11 05:00:00+00,1970/01/01 00:00:00+00,309447,INTERSTATE 295 INTERSTATE BN,38.845163,-77.007218,399373.44,130817.96,Ward 8,{BD647E9E-C5F7-4274-8B6B-C725E67B9773},,200,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.845163,-77.007218,399373.44,130817.96,1e21095ebfc66758d376b7f1e988e913,2caf2bf59cb62fc0d4ba453e6eb568f7,0,0,0,0
-77.00905318,38.91080255,193198736,28622839,20177760,2020/12/15 23:53:38+00,0,0,21,,,2020/12/15 05:00:00+00,1970/01/01 00:00:00+00,236844,10 FLORIDA AVENUE NW,38.910942,-77.009379,399186.572,138120.001,Ward 5,{BB740428-3824-4238-A503-A2DABD3D5FCC},10 FLORIDA AVENUE NW,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.910833,-77.009288,399179.53,138106.63,5d761897efb0798c0831f09f832ee821,5d761897efb0798c0831f09f832ee821,0,0,0,0
-76.99588286,38.84342073,193198737,28623889,20178397,2020/12/17 00:55:59+00,0,0,2.94,,,2020/12/16 05:00:00+00,1970/01/01 00:00:00+00,264,700 ALABAMA AVENUE SE,38.843641,-76.995914,400354.754,130649,Ward 8,{438FA89E-D8BF-4FD5-B75B-E0417AE8B8E4},700 ALABAMA AVENUE SE,200,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.843387,-76.995874,400374.89,130649.09,85a06240fd651b49ed606d51cab2ef2f,85a06240fd651b49ed606d51cab2ef2f,0,0,0,0
-77.04758777,38.9110887,193198738,28623892,20178383,2020/12/17 01:01:30+00,0,0,2.44,,,2020/12/16 05:00:00+00,1970/01/01 00:00:00+00,225940,2100 MASSACHUSETTS AVENUE NW,38.910271,-77.047024,395921.543,138046.438,Ward 2,{AD4AEE76-8307-4696-A400-897F472D54F9},2100 MASSACHUSETTS AVENUE NW,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.911101,-77.047574,395921.69,138070.77,e3bef4f090cc9a19eb85742d368c8dad,e3bef4f090cc9a19eb85742d368c8dad,0,0,0,0
